timestamp,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
58:32.2,1084729,198434,14887,86203,77901,33649,9400,275973
58:33.2,449198,477628,107207,104323,201986,15077,7517,276485
58:34.2,132674,68933,26278,25271,22333,16343,1339,277509
58:35.2,126544,56266,34901,19177,19119,16631,4587,273157
58:36.2,19948,1106,2974,2203,3211,1454,130,275205
58:37.2,207521,88367,97294,35685,49690,8145,1506,274437
58:38.2,189419,62191,61509,35041,20433,14924,3751,273157
58:39.2,442666,38692,79065,81485,53924,62966,11414,273157
58:40.2,85848,1628,10421,3951,6899,2153,394,271621
58:41.2,42083,7979,20448,22538,3067,4291,1410,268037
58:42.2,777385,288610,59078,90439,93395,30885,6735,268805
58:43.2,18639,7295,3749,6246,4925,2019,1094,269829
58:44.2,174063,68834,66752,17264,29483,7467,2309,271109
58:45.2,236562,302334,156812,272356,265993,15726,6249,277765
58:46.2,45992,70029,68393,25131,28851,8906,3993,279301
58:47.2,64151,17883,7735,17707,14818,4030,1076,279813
58:48.2,575211,117665,72254,11589,142045,28052,15389,281861
58:49.2,187373,17397,61170,23975,29011,4635,3221,277765
58:50.3,289362,324686,71342,131579,110916,43272,9173,277765
58:51.2,1560271,116072,72399,121569,74852,38490,16787,274181
58:52.2,160766,6801,27054,11854,31302,18326,4407,274181
58:53.2,165738,68777,52566,112806,62768,14568,6276,275973
58:54.2,14019,5117,4368,4026,3159,1194,359,275717
58:55.2,176674,15607,23286,16610,16651,4109,4582,276741
58:56.2,491355,391197,65203,242948,127251,42902,2637,276485
58:57.2,283338,24032,33437,44430,22340,8223,3438,272645
58:58.2,13703,4730,2992,7534,5758,2237,850,274949
58:59.2,227520,33617,56215,43014,34984,23527,3106,275717
59:00.2,8535,2399,972,2842,6882,2104,733,279813
59:01.2,76852,9187,6979,14272,10306,3503,3964,281861
59:02.2,31084,25554,15065,3129,5781,1591,1172,278277
59:03.2,194066,47245,12356,36456,41881,12830,2157,279045
59:04.2,67040,16206,6679,32444,25382,3731,3491,277509
59:05.2,191022,16169,8002,8434,7381,2531,1083,274181
59:06.2,654266,10639,40875,131791,136615,32869,18148,276485
59:07.2,46878,7187,18615,55264,58536,6487,4804,281093
59:08.2,1078840,118931,69353,148503,81622,66874,4841,276485
59:09.2,341658,54803,70941,26112,15342,7818,1135,275973
59:10.2,39800,9660,6203,15209,7843,2496,300,275205
59:11.2,158964,29932,23603,46842,48784,8135,10282,271877
59:12.2,120543,35029,1490,21451,6015,1750,503,269829
59:13.2,349147,108273,97248,80886,90441,23222,17116,274949
59:14.2,46029,9626,21872,23239,12359,1511,532,275205
59:15.2,17142,4672,4976,7502,14290,2941,206,277509
59:16.2,18500,16690,5002,8445,4901,1657,378,281093
59:17.2,57669,16019,21411,22261,16656,8113,1468,281349
59:18.2,59313,63580,53255,61194,47845,10493,3511,282629
59:19.2,79485,33203,22972,8624,21130,5419,833,279045
59:20.2,110799,174161,188121,129892,88660,27521,11099,280069
59:21.2,215952,25985,26686,50253,33503,23001,2407,279045
59:22.2,66222,46746,40127,22818,31244,13830,4189,278277
59:23.2,28814,3846,3816,19942,5564,4089,441,278277
59:24.2,140971,43025,36635,184719,196881,44299,4314,282629
59:25.2,295840,32061,14099,25711,18467,7052,2679,279813
59:26.2,79076,3836,12127,8227,8934,1366,480,277765
59:27.2,1435789,255638,151654,125388,84381,40061,5831,274437
59:28.2,800065,173389,21554,176543,182121,25355,10264,269573
59:29.2,218434,13794,20013,12662,37780,4925,1988,272389
59:30.2,22028,15962,17040,9279,7219,1823,369,273157
59:31.2,92827,55776,29553,43922,67341,6297,937,279301
59:32.2,47317,17289,2606,16792,11790,1226,435,279045
59:33.2,219173,48658,13724,17556,18791,10758,2965,276741
59:34.2,462577,442181,266913,33731,394592,44403,16065,279301
59:35.2,194728,31155,55971,34266,25072,15565,3229,275205
59:36.2,515592,172087,240819,101398,123360,66210,18499,274949
59:37.2,47363,5157,5908,4795,2008,1309,275,273157
59:38.2,208678,34579,50706,28693,28410,7255,3988,269573
59:39.2,196234,27161,62330,58148,54910,9606,3705,271877
59:40.2,129247,26004,40203,16319,25393,6349,5172,271877
59:41.2,335208,26457,33704,81053,37168,8168,7565,274437
59:42.2,548932,34747,73468,82618,261527,43151,5888,278277
59:43.2,118498,29311,52807,23126,23490,13353,3744,276741
59:44.2,28634,4735,265,3092,1159,520,156,273157
59:45.2,111905,21293,12878,8082,40828,13868,3081,275717
59:46.2,228433,202211,38186,58086,34156,5417,1538,271621
59:47.2,66468,9542,31273,41432,34489,16616,3833,274181
59:48.2,12510,8475,4614,3006,2112,954,97,276485
59:49.2,45300,8302,4336,3431,12568,3847,1170,275973
59:50.2,59977,16643,18181,12502,13485,4518,3749,277765
59:51.2,197919,8684,18353,36451,34143,4535,5143,275973
59:52.2,696827,75731,64248,182060,95687,37807,8477,276741
59:53.2,53644,17479,13287,9094,11854,2560,832,275717
59:54.2,470638,46001,44126,98543,172955,30605,17849,277509
59:55.2,51166,9752,16656,12345,6530,1781,692,275717
59:56.2,121919,22050,15434,14829,78512,15420,2900,279301
59:57.2,17273,13489,11402,16323,5763,4964,514,279301
59:58.2,32173,6902,4160,7240,12366,2101,751,279301
59:59.2,127551,11587,47164,30716,19168,6566,5057,280069
00:00.2,23482,9934,39182,12974,13337,3874,823,277765
00:01.2,127677,63481,38415,60214,26648,8208,8958,276741
00:02.2,44615,3159,2476,1148,3917,976,373,273413
00:03.2,73613,29947,16540,7389,13666,3198,385,274181
00:04.2,41540,8717,10638,12269,8812,2103,1036,273157
00:05.2,498507,99292,82630,135207,81842,48132,14152,273157
00:06.2,71429,4249,2806,3415,15173,2318,777,275717
00:07.2,185654,46293,13959,41146,39683,6607,5824,275973
00:08.2,237893,55033,48577,36872,24406,4642,1695,274181
00:09.2,25206,30561,8567,6581,7404,4105,395,274181
00:10.2,119909,30935,33669,17251,33122,22645,2616,274181
00:11.2,213060,202555,39523,21816,173582,30509,4216,276485
00:12.2,112033,39361,43272,4312,21538,9171,3214,278277
00:13.2,18807,21373,8340,10136,11078,1457,604,279813
00:14.2,155413,72156,14271,22727,29182,14707,1272,279045
00:15.2,85077,54605,21674,26473,34513,15645,2644,277509
00:16.2,657254,87627,353999,87689,144340,36915,10360,277765
00:17.2,115204,29212,57902,10714,18953,4661,2388,275717
00:18.2,61737,10418,10631,9941,6767,2138,457,274437
00:19.2,70878,52213,62423,71230,36755,6295,4768,274181
00:20.2,13058,3730,4320,6308,3405,506,151,274437
00:21.2,137062,40677,43125,27973,87321,11677,4329,278277
00:22.2,280715,16554,37265,23693,24009,10353,3186,277765
00:23.2,41220,6980,7093,10829,5694,2755,720,275973
00:24.2,23396,17951,2978,11982,12468,1937,619,277765
00:25.2,182315,56175,53520,20212,23630,7799,2018,273413
00:26.2,196608,2555,24224,33902,31948,13436,2998,275717
00:27.2,8543,3783,310,914,1530,710,248,275717
00:28.2,337808,83772,181193,249036,156720,71426,11404,275205
00:29.2,28638,9789,9893,14022,7992,1515,925,277509
00:30.2,411646,186093,107838,139243,125346,42601,18609,278277
00:31.2,39743,4166,14762,13318,9116,1845,1337,278533
00:32.2,6838,2716,5945,21237,6169,3777,962,279813
00:33.2,66691,11507,7995,7661,8491,871,935,278533
00:34.2,35552,13742,7844,6970,3496,1378,630,275717
00:35.2,210591,90127,101219,36015,107463,5404,2446,277509
00:36.2,101619,10306,23197,20958,10287,4688,1543,272645
00:37.2,1098493,304950,103826,101574,94862,30695,10107,271621
00:38.2,117025,5705,24502,11123,19082,1493,906,273413
00:39.2,125078,51219,32103,25390,70345,7281,4722,274437
00:40.2,459685,85192,320660,98515,129346,35330,6066,275973
00:41.2,833677,28936,35448,41510,119924,39142,8298,278277
00:42.2,89605,23780,1320,11600,4922,2158,347,274949
00:43.2,131712,24636,94585,58824,14590,12680,2911,269829
00:44.2,191706,156164,152790,117855,109148,77751,34637,271109
00:45.2,142833,10849,10353,13631,5283,2706,761,267269
00:46.2,198848,46655,3041,25633,41033,21832,3346,271109
00:47.2,228209,65123,52904,18316,22861,8399,5391,271621
00:48.2,205684,20247,118743,34100,39011,14453,4333,269573
00:49.2,44748,15836,8321,5510,6768,3331,869,272645
00:50.2,962394,74277,85085,155485,361886,24707,13047,274437
00:51.2,57479,833,9359,70557,31822,6064,4996,279301
00:52.2,14136,1921,2458,3269,3227,956,275,280069
00:53.2,326962,31296,15701,70462,72692,14420,4711,282117
00:54.2,143554,31429,22234,21050,22237,10401,8853,279045
00:55.2,73729,53264,37648,43637,20749,15991,3868,275717
00:56.2,78815,28390,25116,14492,21112,3357,969,275717
00:57.2,61543,3613,7372,1587,8966,1398,508,274437
00:58.2,138539,26603,37470,30280,19591,4283,2693,274437
00:59.2,233517,4175,37370,21663,22141,10397,2300,272645
01:00.2,88085,15647,99445,38279,28235,16909,1447,272645
01:01.2,87855,38425,41654,60216,24341,6346,2315,272645
01:02.2,97774,31027,15429,19323,32416,11258,1823,275205
01:03.2,13409,1672,1223,4955,4403,538,190,278533
01:04.2,41824,15873,3205,5292,5154,3151,387,277509
01:05.2,136026,31207,19731,17757,27845,10302,2508,277765
01:06.2,313960,24203,19721,77557,93975,19883,5404,278277
01:07.2,69958,6786,7384,10003,8039,2895,1869,275205
01:08.2,163801,3400,10147,14008,12332,2948,907,274949
01:09.2,2506036,306701,201906,76091,196940,44035,15155,272645
01:10.2,82544,9366,7729,11794,5310,3518,488,268293
01:11.2,120858,46627,20141,24407,53167,5101,1607,271109
01:12.2,92056,22860,39192,59172,54939,5860,3419,275205
01:13.2,136218,10929,13416,16650,5894,2886,1613,274181
01:14.2,24310,4081,2423,2523,2229,554,116,274437
01:15.2,32736,29935,9334,7388,4782,3366,454,270853
01:16.2,206150,27089,15236,31535,25425,4334,1370,267269
01:17.2,43026,11365,17130,8970,17803,1808,697,272389
01:18.2,420761,3508,43202,29840,23029,18363,6146,271621
01:19.2,94343,99208,27813,32711,19758,8211,2152,272389
01:20.2,19500,17672,6688,7420,14596,3821,319,275717
01:21.2,46105,12068,11213,12711,3151,1349,189,271109
01:22.2,26998,4863,13702,8126,11469,891,702,275205
01:23.2,1385210,85475,43682,130060,111093,45909,11832,274949
01:24.2,70002,35358,21735,8421,25444,4202,1522,273157
01:25.2,383083,58620,63630,57096,73842,10761,3982,276485
01:26.2,73589,8051,8372,23241,34629,6860,3359,277765
01:27.2,60748,25078,15497,64396,52994,4998,3165,282885
01:28.2,43194,24135,3502,7713,4964,1803,241,280069
01:29.2,14814,13899,3606,6972,3882,3836,598,279813
01:30.2,933387,109105,74577,186568,86903,29058,12007,275205
01:31.2,181776,23254,9714,49238,46183,14063,2519,272645
01:32.2,23862,13769,13108,6835,9157,7335,1026,275205
01:33.2,171551,30033,95692,47629,37785,7498,6497,275205
01:34.2,79657,72205,18461,24825,42342,16122,6304,278533
01:35.2,399445,1974,36205,37600,23215,7146,2157,274949
01:36.2,351041,11365,63589,50645,35165,21335,6465,273157
01:37.2,164880,40435,42154,10779,54881,9789,8364,274437
01:38.2,606528,49385,37583,38932,37120,9736,6895,270853
01:39.2,14814,3099,3259,1897,2683,331,429,272645
01:40.2,8304,3252,2509,5290,2259,666,376,274437
01:41.2,152687,5990,16146,36304,27139,11632,2108,274181
01:42.2,69114,74002,22307,29344,25659,7609,2281,276485
01:43.2,191238,147179,58734,21660,56430,8794,4819,276485
01:44.2,183486,31546,19106,53477,34312,8896,7168,276485
01:45.2,564829,211579,58371,255056,68539,75384,17614,274949
01:46.2,21892,2765,4703,2661,3041,449,133,273413
01:47.2,270791,4931,15341,24124,16594,10906,3288,271621
01:48.2,170399,45182,29558,251224,56135,41599,11283,272645
01:49.2,149186,19345,29901,41955,20213,13187,3861,272645
01:50.2,33554,2946,8598,6791,6991,992,890,274181
01:51.2,156448,34418,69910,38336,13039,10079,4758,273413
01:52.2,341076,103764,196946,216515,48924,13427,6942,269829
01:53.2,40105,27861,9537,19806,25835,1241,975,273413
01:54.2,816683,17437,31054,43608,18623,7161,3233,268293
01:55.2,125598,7763,18141,30723,44249,23989,2505,273157
01:56.2,278883,46241,22872,49033,62993,4801,5467,275717
01:57.2,87328,38403,8311,7098,19878,2821,807,273157
01:58.2,61052,5854,5200,18435,10906,3694,429,278277
01:59.2,341368,78930,49972,69494,27358,11789,1804,274437
02:00.2,1355827,399036,59254,251676,119559,48263,7453,271621
02:01.2,32667,14878,13449,9874,10913,3253,1155,272389
02:02.2,382638,19510,107285,282916,81129,45520,12597,272389
02:03.2,1017768,236326,89797,152954,113677,56986,14360,273157
02:04.2,5475,4257,2159,9248,2144,873,431,275717
02:05.2,514811,42265,76101,170062,136872,24787,7061,276485
02:06.2,243369,190608,89661,67182,66491,54596,12186,276485
02:07.2,45602,13317,9062,6493,5974,2387,1037,276485
02:08.2,33319,24043,10423,13980,10540,3492,1094,275717
02:09.2,95701,11209,10080,16728,10407,2471,2125,273157
02:10.2,53841,4571,6339,9825,14831,1932,2230,274437
02:11.2,31851,21878,8873,6791,3579,1063,461,273413
02:12.2,21718,169,5090,5987,2165,666,153,271877
02:13.2,1096053,342787,46227,138775,97355,41154,6553,271109
02:14.2,41380,33650,21393,5978,10333,5863,947,268805
02:15.2,22160,15152,6629,10244,11856,2985,847,273157
02:16.2,244650,14396,27948,12353,28219,26685,4574,273413
02:17.2,304479,313464,30079,92863,140740,26526,5042,277509
02:18.2,8940,6668,11445,8494,9114,2431,1007,279813
02:19.2,426116,12913,10148,56401,28978,18663,6352,275973
02:20.2,284253,49329,33574,33517,39321,27259,2712,276485
02:21.2,122074,5078,50465,35162,49541,13027,5532,276741
02:22.2,153695,14837,9631,34588,13422,1578,736,273413
02:23.2,661717,68476,137897,125771,165844,42812,17980,275973
02:24.2,79399,39379,34323,61484,36822,5366,6564,278277
02:25.2,192572,111063,41267,40164,48519,14223,5347,276485
02:26.2,82330,14349,63556,70567,43450,7571,8838,279301
02:27.2,62865,24635,22485,24449,17977,5851,5462,279045
02:28.2,62454,45120,10701,21635,14266,3667,2277,277509
02:29.2,531997,45296,33205,28255,30787,10375,3412,274949
02:30.2,2350321,22048,192618,251993,114421,44640,9610,269573
02:31.2,273685,63567,87235,59122,26623,15635,2285,267269
02:32.2,141343,22757,11203,26118,19031,20106,3534,267269
02:33.2,104157,27293,38858,34481,27704,4341,1804,269829
02:34.2,1338878,480105,93857,94605,211109,29677,3263,272645
02:35.2,53709,16387,24572,9819,6685,3663,352,273157
02:36.2,122009,8036,9242,9046,35561,4750,2194,275205
02:37.2,760287,120510,175542,117527,147888,31741,21117,274949
02:38.2,136657,28318,16013,16969,15798,13247,3394,274437
02:39.2,66195,12980,1771,9690,7084,2743,1365,274949
02:40.2,22552,7582,2592,1827,5191,825,161,273413
02:41.2,827454,33804,56371,34824,115964,37919,8327,273413
02:42.2,1934082,496449,295822,171553,319341,79883,31045,274181
02:43.2,82867,39399,16881,20022,53032,6373,3574,277765
02:44.2,5036,1169,2529,1090,3013,502,131,279301
02:45.2,110235,17274,40694,25907,29229,11229,1916,280069
02:46.2,389911,72542,23814,89811,49479,8113,7699,280069
02:47.2,87341,3481,13542,14364,11233,5189,1301,276741
02:48.2,49333,17013,29407,49614,39278,4581,2617,277765
02:49.2,31994,5327,6563,5362,13848,3063,1194,279045
02:50.2,523851,210979,87884,69585,73748,26778,11540,279045
02:51.2,30977,7239,9197,3536,5839,2473,875,279301
02:52.2,599977,19821,96256,147772,202592,23496,16699,278533
02:53.2,132979,33538,50900,8167,15624,19887,3486,274949
02:54.2,47756,21151,5490,14701,7895,3675,808,274949
02:55.2,61183,73178,44708,94543,69516,40969,20869,278277
02:56.2,281168,314609,77091,71390,152736,24589,17097,277509
02:57.2,104711,36702,14673,58149,33067,5815,2715,280069
02:58.2,9704,834,1004,2503,1397,505,191,281093
02:59.2,186197,81561,10197,74515,28175,8266,6811,276741
03:00.2,32002,12941,6598,6125,4832,3921,745,274437
03:01.2,44898,4924,8275,5952,7580,2016,275,272645
03:02.2,29961,6908,4215,10695,10560,926,563,274949
03:03.2,220106,43163,87636,88263,36589,9885,5470,275205
03:04.2,88812,28131,38428,19147,26118,6803,1708,276485
03:05.2,17782,7234,2597,5696,2096,422,312,275205
03:06.2,109665,5394,19532,17205,8897,2652,1266,271877
03:07.2,26127,7993,3466,20121,11377,2584,678,274437
03:08.2,519133,276568,121501,157800,91401,20889,12939,273157
03:09.2,246950,27111,46721,34331,36724,17124,2218,274181
03:10.2,144574,59171,41987,5918,39429,23025,6502,276485
03:11.2,74188,53391,24561,64131,40020,4208,7419,275973
03:12.2,75726,31010,10101,7560,9302,4593,3461,275717
03:13.2,211943,15019,14011,11323,55052,14036,2247,277509
03:14.2,114375,32593,30791,97171,47584,10528,9024,279045
03:15.2,118266,35639,19083,22364,13342,13041,2272,275973
03:16.2,43211,33701,18436,8315,14877,4812,1708,277765
03:17.2,47048,16350,26126,3563,7477,2574,701,275205
03:18.2,638801,131347,74412,175065,69923,68276,18293,272389
03:19.2,98844,6983,14691,19064,4549,3206,1694,269829
03:20.2,836985,253992,50872,73728,67032,20736,19791,267525
03:21.2,32485,21958,34611,39608,14786,18918,2115,269061
03:22.2,435431,369383,131105,44330,108524,33007,35824,269829
03:23.2,47067,2803,1538,2240,1341,462,191,268805
03:24.2,300004,149996,74802,61822,98519,22670,27433,271877
03:25.2,12513,3123,2933,9612,5021,3784,1997,272645
03:26.2,200448,11767,44200,41910,32507,8885,2669,273157
03:27.2,26881,20012,13472,9251,4911,1811,515,275973
03:28.2,127241,47207,37566,23136,36254,9512,2993,275973
03:29.2,265290,59892,52853,52355,28169,13865,7086,272645
03:30.2,21010,1561,7280,7866,2754,395,180,271877
03:31.2,155137,26695,54872,79064,57961,6664,8355,274949
03:32.2,234953,9033,11085,25907,13998,4757,1311,271877
03:33.2,137398,17730,15696,23844,40721,23960,1916,274949
03:34.2,153658,5250,46544,55264,55146,6592,6511,277765
03:35.2,752566,66853,58049,118199,211378,105712,19955,277509
03:36.2,24024,16871,4868,16826,7938,4211,1182,281093
03:37.2,25421,10050,8019,4641,4031,1166,381,281093
03:38.2,43452,21529,16147,2155,10742,2552,479,279301
03:39.2,346609,87878,119978,118751,125836,62468,19507,279045
03:40.2,226770,161375,130159,151775,138275,32067,13559,279301
03:41.2,116656,2073,7212,13470,4646,2499,1540,275205
03:42.2,24075,22902,8358,8317,4032,912,1539,273413
03:43.2,24639,14350,44794,25885,4084,1180,893,269061
03:44.2,97085,26220,31464,21607,18497,9162,5850,267269
03:45.2,165596,64291,34772,37628,31584,7121,2484,269829
03:46.2,73902,5687,8373,2391,12310,2472,859,272389
03:47.2,135386,34245,83679,79069,109248,10130,6351,277765
03:48.2,16956,10321,3924,3748,3219,1737,189,277509
03:49.2,11718,72906,44542,125226,25917,9406,9698,278533
03:50.2,62682,60509,34318,21075,18123,12107,5647,277765
03:51.2,1122254,169073,234943,118374,186591,47201,18341,274949
03:52.2,36333,7757,9199,13649,2544,1979,944,272645
03:53.2,37545,23996,4525,19492,5530,2701,474,269829
03:54.2,363513,2562,58585,26151,17967,11606,7922,267525
03:55.2,27061,3513,6789,3000,1311,911,347,263941
03:56.2,257760,35442,23671,84036,19970,21254,4615,264965
03:57.2,100639,20349,16516,6113,18996,10459,2024,266501
03:58.2,62030,138435,31623,28043,38644,7549,3070,269829
03:59.2,113463,8911,20363,20964,21457,8116,856,274181
04:00.2,32484,3760,5124,19897,4358,3260,743,275205
04:01.2,77293,5798,41673,34253,49944,5768,2113,278277
04:02.2,103862,24424,38456,52990,28120,8501,6608,278277
04:03.2,34010,2268,9163,3542,9652,3794,688,279045
04:04.2,321652,10841,68985,25246,31959,7511,2671,278533
04:05.2,558805,110725,81080,198331,123451,28148,17566,276485
04:06.2,123919,4820,17289,7934,7073,2107,659,273157
04:07.2,108033,12861,55997,34383,32835,12167,5990,273157
04:08.2,125458,11787,56382,15560,48014,14659,4090,275973
04:09.2,197750,199213,123639,71036,126547,36310,14982,276741
04:10.2,817273,33205,101674,28395,94772,52414,8212,279045
04:11.2,130582,16290,24211,32481,36596,7203,2478,279045
04:12.2,86716,34298,14909,40384,21311,5656,5481,277509
04:13.2,23879,14635,11082,11301,14117,3447,1533,277765
04:14.2,833272,174807,151192,159041,187598,67413,14083,279045
04:15.2,107232,33208,59162,61455,33486,7557,7866,278533
04:16.2,359392,131082,62147,291940,270972,48601,10411,281861
04:17.2,49206,33784,30553,30991,25076,15768,7028,281349
04:18.2,394069,6398,107022,97324,43097,16886,2096,279301
04:19.2,12996,6140,27134,10267,3585,6996,936,277509
